城市名,车系id,车系名称,最低价,最高价,排名,本地销量,评论数,品牌名称,子品牌名称,价格区间,经销商价格
长沙,4078,探影,11.59,16.09,262,18,126,大众,一汽-大众,11.59-16.09万,9.19-13.69万
长沙,1081,艾瑞泽5,5.99,8.58,263,18,397,奇瑞,奇瑞汽车,5.99-8.58万,5.79-8.58万
长沙,798,捷豹XFL,39.98,49.98,264,18,371,捷豹,奇瑞捷豹路虎,39.98-49.98万,30.38-37.98万
长沙,457,东风风神AX7,9.59,12.99,265,18,206,东风风神,东风乘用车,9.59-12.99万,8.29-11.69万
长沙,87,奥迪Q7,63.28,80.48,266,18,232,奥迪,奥迪(进口),63.28-80.48万,62.01-78.87万
长沙,5152,威马E.5,16.01,19.01,267,17,50,威马汽车,威马汽车,16.01-19.01万,16.01-19.01万
长沙,3350,风行X5,0,0,268,17,0,东风风行,东风风行,暂无报价,
长沙,2203,雷克萨斯UX,25.9,38.7,269,17,90,雷克萨斯,雷克萨斯,25.90-38.70万,24.90-37.70万
长沙,1292,五菱之光,3.51,3.66,270,17,45,五菱汽车,上汽通用五菱,3.51-3.66万,3.51-3.66万
长沙,1016,马自达CX-5,17.58,24.58,271,17,526,马自达,长安马自达,17.58-24.58万,15.58-22.58万
长沙,814,小海狮X30,3.39,5.19,272,17,10,金杯,华晨鑫源,3.39-5.19万,3.39-5.19万
长沙,39,MINI CLUBMAN,25.48,34.78,273,17,26,MINI,MINI,25.48-34.78万,25.48-34.78万
长沙,2819,小鹏G3,16.89,20.19,274,16,185,小鹏汽车,小鹏汽车,16.89-20.19万,16.89-20.19万
长沙,264,迈巴赫S级,146.8,524.1,275,16,84,奔驰,梅赛德斯-迈巴赫,146.80-524.10万,146.80-524.10万
长沙,223,奔驰CLS,57.68,78.32,276,16,167,奔驰,奔驰(进口),57.68-78.32万,56.68-77.32万
长沙,76,奥迪A5,37.98,55.98,277,16,272,奥迪,奥迪(进口),37.98-55.98万,35.70-52.63万
长沙,5817,几何E,8.68,10.38,278,15,35,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
长沙,4995,跨越星V5,5.48,5.77,279,15,1,长安跨越,长安跨越,5.48-5.77万,5.28-5.68万
长沙,4796,凌尚,13.98,15.88,280,15,98,丰田,广汽丰田,13.98-15.88万,11.98-13.88万
长沙,4487,奕炫GS,7.49,10.89,281,15,56,东风风神,东风乘用车,7.49-10.89万,7.19-10.59万
长沙,4426,AION V,18.76,26.98,282,15,124,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
长沙,4159,五菱宏光PLUS,5.88,7.98,283,15,45,五菱汽车,上汽通用五菱,5.88-7.98万,5.88-7.98万
长沙,1738,瑞虎5x,6.99,10.09,284,15,285,奇瑞,奇瑞汽车,6.99-10.09万,5.99-9.99万
长沙,986,卫士,69.8,169.8,285,15,135,路虎,路虎(进口),69.80-169.80万,69.80-169.80万
长沙,229,奔驰GLE PHEV,81.45,81.45,286,15,14,奔驰,奔驰(进口),81.45万,81.44万
长沙,4791,菱智PLUS,9.99,14.69,287,14,13,东风风行,东风风行,9.99-14.69万,9.99-14.69万
长沙,4654,风行T5 EVO,10.39,13.69,288,14,217,东风风行,东风风行,10.39-13.69万,10.39-13.69万
长沙,3463,领克05,17.58,26.18,289,14,998,领克,领克,17.58-26.18万,16.98-26.18万
长沙,1353,科沃兹,8.39,9.99,290,14,348,雪佛兰,上汽通用雪佛兰,8.39-9.99万,5.03-7.19万
长沙,445,菱智,5.99,9.99,291,14,37,东风风行,东风风行,5.99-9.99万,5.79-9.99万
长沙,5912,ZR-V 致在,15.99,19.59,292,13,14,本田,广汽本田,15.99-19.59万,15.99-19.59万
长沙,5813,奔驰EQE,52.8,58.5,293,13,11,奔驰,北京奔驰,52.80-58.50万,52.79-58.49万
长沙,4894,ID.6 X,25.3288,33.8888,294,13,110,大众,上汽大众,25.3288-33.8888万,24.83-33.89万
长沙,3455,比亚迪e2,9.58,15.08,295,13,109,比亚迪,比亚迪,9.58-15.08万,9.58-14.48万
长沙,1094,瑞虎7,8.69,11.29,296,13,544,奇瑞,奇瑞汽车,8.69-11.29万,8.49-11.09万
长沙,1092,瑞虎3x,4.99,6.99,297,13,125,奇瑞,奇瑞汽车,4.99-6.99万,4.89-6.89万
长沙,5392,e:NP1 极湃1,17.5,21.8,298,12,3,本田,广汽本田,17.50-21.80万,15.50-19.80万
长沙,5000,帝豪S,8.49,10.89,299,12,225,吉利汽车,吉利汽车,8.49-10.89万,8.09-10.49万
长沙,4339,飞行家,51.38,76.38,300,12,248,林肯,长安林肯,51.38-76.38万,49.88-74.88万
长沙,4074,北京EU5,12.99,17.19,301,12,19,北京汽车,北京汽车,12.99-17.19万,12.89-17.19万
长沙,3359,微蓝6,17.79,19.69,302,12,82,别克,上汽通用别克,17.79-19.69万,13.79-19.39万
长沙,3066,途铠,11.59,16.09,303,12,150,大众,上汽大众,11.59-16.09万,10.39-14.89万
长沙,2987,讴歌RDX,32.8,46,304,12,97,讴歌,广汽讴歌,32.80-46.00万,25.80-46.00万
长沙,2702,途达,16.98,24.83,305,12,239,日产,郑州日产,16.98-24.83万,15.48-23.33万
长沙,1810,风行S50 EV,13.19,15.99,306,12,17,东风风行,东风风行,13.19-15.99万,11.50-13.99万
长沙,1599,长安CS55,8.29,13.39,307,12,247,长安,长安汽车,8.29-13.39万,
长沙,572,撼路者,27.58,37.48,308,12,74,福特,江铃福特,27.58-37.48万,26.58-36.48万
长沙,539,威驰FS,8.58,9.28,309,12,80,丰田,一汽丰田,8.58-9.28万,7.88-8.58万
长沙,244,威霆,29.38,34.78,310,12,28,奔驰,福建奔驰,29.38-34.78万,29.28-34.68万
长沙,161,保时捷718,56.5,157.8,311,12,158,保时捷,保时捷,56.50-157.80万,56.50-157.80万
长沙,5162,欧萌达,9.29,12.69,312,11,39,奇瑞,奇瑞汽车,9.29-12.69万,9.29-12.69万
长沙,5082,捷途X90 PLUS,10.09,13.99,313,11,26,捷途,奇瑞汽车,10.09-13.99万,9.59-13.39万
长沙,4803,艾瑞泽5 PLUS,6.99,9.99,314,11,384,奇瑞,奇瑞汽车,6.99-9.99万,6.49-9.49万
长沙,4642,途观X,24.08,29.59,315,11,139,大众,上汽大众,24.08-29.59万,21.59-26.79万
长沙,3075,天际ME7,23.88,26.98,316,11,22,天际汽车,天际汽车,23.88-26.98万,23.88-26.98万
长沙,2890,奕跑,6.98,8.38,317,11,64,起亚,起亚,6.98-8.38万,6.68-8.08万
长沙,1119,起亚K5,16.18,20.58,318,11,492,起亚,起亚,16.18-20.58万,14.68-19.08万
长沙,1116,起亚K3,10.98,13.18,319,11,333,起亚,起亚,10.98-13.18万,9.28-11.48万
长沙,1048,讴歌CDX,22.98,34.98,320,11,103,讴歌,广汽讴歌,22.98-34.98万,16.98-29.58万
长沙,1007,阿特兹,17.58,23.98,321,11,761,马自达,长安马自达,17.58-23.98万,15.58-21.98万
长沙,991,揽胜,142.8,332.8,322,11,155,路虎,路虎(进口),142.80-332.80万,142.80-332.80万
长沙,990,发现,68.98,89.88,323,11,84,路虎,路虎(进口),68.98-89.88万,62.08-80.89万
长沙,989,揽胜星脉,55.8,73.8,324,11,153,路虎,路虎(进口),55.80-73.80万,44.64-61.99万
长沙,690,红旗H7,25.28,28.88,325,11,134,红旗,一汽红旗,25.28-28.88万,25.28-28.88万
长沙,653,哈弗H9,21.48,27.98,326,11,310,哈弗,长城汽车,21.48-27.98万,20.98-27.48万
长沙,402,辉昂,34.3,44.9,327,11,193,大众,上汽大众,34.30-44.90万,30.80-41.40万
长沙,340,标致4008,16.77,23.37,328,11,253,标致,东风标致,16.77-23.37万,15.47-21.57万
长沙,282,艾力绅,27.98,33.18,329,11,452,本田,东风本田,27.98-33.18万,27.48-32.68万
长沙,230,奔驰G级,189.2,189.2,330,11,97,奔驰,奔驰(进口),189.20万,184.20万
承德,394,桑塔纳,8.79,11.28,1,62,313,大众,上汽大众,8.79-11.28万,5.99-8.48万
承德,414,速腾,12.79,17.29,2,61,1658,大众,一汽-大众,12.79-17.29万,9.99-15.89万
承德,409,宝来,9.88,15.7,3,56,1036,大众,一汽-大众,9.88-15.70万,7.30-13.29万
承德,3094,科鲁泽,9.49,12.29,4,50,994,雪佛兰,上汽通用雪佛兰,9.49-12.29万,6.99-9.39万
承德,649,哈弗H6,9.89,15.7,5,46,1951,哈弗,长城汽车,9.89-15.70万,9.19-15.10万
承德,3196,长安CS75 PLUS,11.79,15.49,6,44,1376,长安,长安汽车,11.79-15.49万,11.29-15.49万
承德,4223,长安CS55 PLUS,9.29,12.59,7,40,757,长安,长安汽车,9.29-12.59万,8.49-12.59万
承德,1150,逍客,15.49,18.89,8,38,642,日产,东风日产,15.49-18.89万,12.49-15.89万
承德,5827,五菱佳辰,6.88,9.98,9,36,26,五菱汽车,上汽通用五菱,6.88-9.98万,6.88-9.98万
承德,393,朗逸,12.09,15.09,10,36,1214,大众,上汽大众,12.09-15.09万,11.09-14.09万
承德,1145,轩逸,9.98,17.49,11,34,1611,日产,东风日产,9.98-17.49万,7.48-16.19万
承德,733,帝豪,6.99,12.98,12,34,1148,吉利汽车,吉利汽车,6.99-12.98万,6.79-12.78万
承德,2975,缤越,7.58,11.98,13,30,790,吉利汽车,吉利汽车,7.58-11.98万,7.28-11.98万
承德,4499,五菱宏光MINIEV,3.28,9.99,14,27,507,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
承德,1290,五菱宏光,4.6,5.99,15,27,217,五菱汽车,上汽通用五菱,4.60-5.99万,4.30-5.69万
承德,4615,坦克300,19.88,28,16,26,536,坦克,长城汽车,19.88-28.00万,19.88-28.00万
承德,415,迈腾,18.69,30.99,17,26,1058,大众,一汽-大众,18.69-30.99万,15.69-27.99万
承德,2836,途岳,15.86,21.66,18,24,528,大众,上汽大众,15.86-21.66万,12.36-18.16万
承德,4563,哈弗大狗,11.99,16.79,19,22,1093,哈弗,长城汽车,11.99-16.79万,11.49-16.78万
承德,4172,威兰达,17.18,24.88,20,21,500,丰田,广汽丰田,17.18-24.88万,16.38-24.88万
承德,1977,T-ROC探歌,15.89,17.79,21,21,437,大众,一汽-大众,15.89-17.79万,12.79-14.69万
承德,1147,天籁,17.98,26.98,22,21,1760,日产,东风日产,17.98-26.98万,14.98-23.48万
承德,535,凯美瑞,17.98,26.98,23,21,1813,丰田,广汽丰田,17.98-26.98万,16.28-24.98万
承德,5238,坦克500,33.5,39.5,24,20,82,坦克,长城汽车,33.50-39.50万,33.50-39.50万
承德,533,YARiS L 致炫,8.58,10.38,25,20,274,丰田,广汽丰田,8.58-10.38万,8.08-9.88万
承德,5037,五菱星辰,6.98,10.98,26,19,185,五菱汽车,上汽通用五菱,6.98-10.98万,6.88-10.88万
承德,1594,哈弗M6,7.19,9.29,27,19,413,哈弗,长城汽车,7.19-9.29万,6.69-8.79万
承德,5369,锋兰达,12.58,16.98,28,18,104,丰田,广汽丰田,12.58-16.98万,12.08-16.48万
承德,2812,宝马X3,39.69,47.98,29,18,952,宝马,华晨宝马,39.69-47.98万,34.53-42.70万
承德,1462,长安CS75,10.39,11.99,30,18,662,长安,长安汽车,10.39-11.99万,8.79-10.39万
承德,1323,现代ix35,12.98,15.58,31,18,428,现代,北京现代,12.98-15.58万,10.28-12.88万
承德,4865,宋PLUS DM-i,15.28,21.68,32,17,1974,比亚迪,比亚迪,15.28-21.68万,15.28-21.68万
承德,1311,悦动,8.49,11.59,33,17,205,现代,北京现代,8.49-11.59万,7.79-10.89万
承德,1310,伊兰特,9.98,14.18,34,17,799,现代,北京现代,9.98-14.18万,8.78-11.98万
承德,534,雷凌,11.18,15.28,35,17,1321,丰田,广汽丰田,11.18-15.28万,8.98-12.88万
承德,345,威朗,12.99,15.89,36,17,923,别克,上汽通用别克,12.99-15.89万,8.79-11.69万
承德,2835,探岳,20.49,26.49,37,16,715,大众,一汽-大众,20.49-26.49万,16.49-22.99万
承德,1701,红旗H5经典,14.58,19.08,38,16,847,红旗,一汽红旗,14.58-19.08万,14.58-19.08万
承德,1455,逸动,7.29,10.39,39,16,1583,长安,长安汽车,7.29-10.39万,6.49-9.79万
承德,616,传祺GS4,8.98,13.18,40,16,582,广汽传祺,广汽乘用车,8.98-13.18万,8.38-13.18万
承德,404,途观L,19.9,28.38,41,16,697,大众,上汽大众,19.90-28.38万,17.90-26.38万
承德,398,帕萨特,18.19,25.29,42,16,1176,大众,上汽大众,18.19-25.29万,16.19-25.29万
承德,3052,长安CS35 PLUS,6.99,10.99,43,15,400,长安,长安汽车,6.99-10.99万,6.29-10.29万
承德,542,卡罗拉,10.98,15.98,44,15,1157,丰田,一汽丰田,10.98-15.98万,8.38-13.78万
承德,4532,长安欧尚X5,6.99,10.99,45,14,670,长安欧尚,长安汽车,6.99-10.99万,6.99-10.29万
承德,353,别克GL8,23.29,53.39,46,14,350,别克,上汽通用别克,23.29-53.39万,22.69-53.38万
承德,289,雅阁,16.98,25.98,47,14,2059,本田,广汽本田,16.98-25.98万,15.48-24.98万
承德,148,宝马X1,27.98,33.98,48,14,535,宝马,华晨宝马,27.98-33.98万,19.59-25.70万
承德,742,远景X6,7.59,8.99,49,13,413,吉利汽车,吉利汽车,7.59-8.99万,7.29-8.69万
承德,546,RAV4荣放,17.58,26.08,50,13,944,丰田,一汽丰田,17.58-26.08万,15.48-23.88万
承德,311,唐DM,20.58,32.98,51,13,1054,比亚迪,比亚迪,20.58-32.98万,20.58-32.98万
承德,6132,红旗H5,15.98,22.58,52,12,48,红旗,一汽红旗,15.98-22.58万,15.98-22.58万
承德,5223,赛那,30.98,40.58,53,12,102,丰田,广汽丰田,30.98-40.58万,30.98-40.58万
承德,5008,海豚,10.28,13.08,54,12,347,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
承德,4284,探险者,30.98,39.98,55,12,608,福特,长安福特,30.98-39.98万,29.98-38.98万
承德,4079,皓影,16.98,25.28,56,12,648,本田,广汽本田,16.98-25.28万,14.98-23.28万
承德,3041,荣威i5,6.79,9.99,57,12,545,荣威,上汽集团,6.79-9.99万,5.99-9.99万
承德,741,博越,9.18,14.28,58,12,1087,吉利汽车,吉利汽车,9.18-14.28万,7.48-12.88万
承德,538,威驰,7.38,9.48,59,12,266,丰田,一汽丰田,7.38-9.48万,5.88-7.98万
承德,352,昂科威,20.99,30.99,60,12,1149,别克,上汽通用别克,20.99-30.99万,16.69-26.69万
承德,344,英朗,11.99,12.59,61,12,1360,别克,上汽通用别克,11.99-12.59万,7.49-8.09万
承德,216,奔驰GLC,40.63,47.68,62,12,686,奔驰,北京奔驰,40.63-47.68万,37.63-47.39万
承德,99,奥迪A6L,41.98,65.68,63,12,1133,奥迪,一汽-大众奥迪,41.98-65.68万,36.60-65.60万
承德,5288,长安UNI-V,10.89,13.99,64,11,842,长安,长安汽车,10.89-13.99万,10.89-13.99万
承德,4228,汉DM,21.58,31.98,65,11,1050,比亚迪,比亚迪,21.58-31.98万,21.58-31.98万
承德,3504,宋Pro DM-i,13.88,16.38,66,11,482,比亚迪,比亚迪,13.88-16.38万,13.88-16.38万
承德,1151,奇骏,17.99,26.29,67,11,682,日产,东风日产,17.99-26.29万,16.99-25.29万
常州,4363,Model Y,31.69,41.79,1,538,761,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
常州,3762,Model 3,29.0988,36.79,2,341,639,特斯拉,特斯拉中国,29.0988-36.79万,27.99-36.79万
常州,5227,理想L9,45.98,45.98,3,328,31,理想汽车,理想汽车,45.98万,45.98万
常州,345,威朗,12.99,15.89,4,237,923,别克,上汽通用别克,12.99-15.89万,9.49-12.39万
常州,5008,海豚,10.28,13.08,5,234,347,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
常州,1145,轩逸,9.98,17.49,6,202,1611,日产,东风日产,9.98-17.49万,7.98-16.39万
常州,4499,五菱宏光MINIEV,3.28,9.99,7,197,507,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
常州,535,凯美瑞,17.98,26.98,8,154,1813,丰田,广汽丰田,17.98-26.98万,16.38-24.98万
常州,393,朗逸,12.09,15.09,9,149,1214,大众,上汽大众,12.09-15.09万,11.09-14.09万
常州,145,宝马3系,29.39,40.99,10,148,2052,宝马,华晨宝马,29.39-40.99万,27.92-38.38万
常州,146,宝马5系,43.39,55.19,11,143,1274,宝马,华晨宝马,43.39-55.19万,38.83-49.92万
常州,216,奔驰GLC,40.63,47.68,12,141,686,奔驰,北京奔驰,40.63-47.68万,36.13-43.18万
常州,96,奥迪A4L,32.18,39.68,13,138,1850,奥迪,一汽-大众奥迪,32.18-39.68万,25.74-31.74万
常州,414,速腾,12.79,17.29,14,133,1658,大众,一汽-大众,12.79-17.29万,10.99-15.89万
常州,542,卡罗拉,10.98,15.98,15,132,1157,丰田,一汽丰田,10.98-15.98万,8.68-14.18万
常州,2812,宝马X3,39.69,47.98,16,129,952,宝马,华晨宝马,39.69-47.98万,34.13-42.68万
常州,398,帕萨特,18.19,25.29,17,125,1176,大众,上汽大众,18.19-25.29万,16.69-23.59万
常州,649,哈弗H6,9.89,15.7,18,120,1951,哈弗,长城汽车,9.89-15.70万,9.29-15.10万
常州,1147,天籁,17.98,26.98,19,117,1760,日产,东风日产,17.98-26.98万,15.18-23.98万
常州,410,高尔夫,12.98,22.98,20,117,887,大众,一汽-大众,12.98-22.98万,12.48-22.48万
常州,4865,宋PLUS DM-i,15.28,21.68,21,116,1974,比亚迪,比亚迪,15.28-21.68万,15.28-21.68万
常州,2916,奥迪Q5L,39.68,48.88,22,116,929,奥迪,一汽-大众奥迪,39.68-48.88万,32.14-39.10万
常州,5015,ZEEKR 001,29.9,38.6,23,114,687,极氪,极氪,29.90-38.60万,29.90-38.60万
常州,534,雷凌,11.18,15.28,24,111,1321,丰田,广汽丰田,11.18-15.28万,8.68-13.78万
常州,404,途观L,19.9,28.38,25,107,697,大众,上汽大众,19.90-28.38万,17.90-25.98万
常州,289,雅阁,16.98,25.98,26,106,2059,本田,广汽本田,16.98-25.98万,15.78-24.78万
常州,214,奔驰E级,43.68,55.6,27,104,870,奔驰,北京奔驰,43.68-55.60万,39.68-52.10万
常州,212,奔驰C级,32.52,37.73,28,103,1052,奔驰,北京奔驰,32.52-37.73万,29.02-34.65万
常州,3476,星瑞,11.37,14.57,29,99,2347,吉利汽车,吉利汽车,11.37-14.57万,11.37-14.57万
常州,5273,宝马X5,60.5,77.5,30,97,64,宝马,华晨宝马,60.50-77.50万,60.50-77.50万
常州,4629,哪吒V,7.99,12.38,31,97,207,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
常州,397,凌渡,15.09,19.09,32,96,577,大众,上汽大众,15.09-19.09万,14.19-18.19万
常州,5859,长安Lumin,4.89,6.39,33,93,41,长安,长安汽车,4.89-6.39万,4.89-6.39万
常州,4802,秦PLUS DM-i,11.18,16.58,34,93,1656,比亚迪,比亚迪,11.18-16.58万,11.18-16.58万
常州,3068,亚洲龙,19.98,27.98,35,90,1057,丰田,一汽丰田,19.98-27.98万,17.48-25.48万
常州,3159,红旗HS5,18.38,24.98,36,89,1157,红旗,一汽红旗,18.38-24.98万,18.38-24.98万
常州,353,别克GL8,23.29,53.39,37,87,350,别克,上汽通用别克,23.29-53.39万,23.29-53.39万
常州,5248,元PLUS,13.78,16.58,38,84,348,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
常州,352,昂科威,20.99,30.99,39,83,1149,别克,上汽通用别克,20.99-30.99万,17.79-27.89万
常州,4228,汉DM,21.58,31.98,40,81,1050,比亚迪,比亚迪,21.58-31.98万,21.58-31.98万
常州,546,RAV4荣放,17.58,26.08,41,81,944,丰田,一汽丰田,17.58-26.08万,15.68-24.08万
常州,95,奥迪A3,20.31,24.97,42,81,730,奥迪,一汽-大众奥迪,20.31-24.97万,16.25-19.98万
常州,148,宝马X1,27.98,33.98,43,78,535,宝马,华晨宝马,27.98-33.98万,19.86-26.50万
常州,100,奥迪Q3,27.88,32.36,44,78,522,奥迪,一汽-大众奥迪,27.88-32.36万,21.75-25.89万
常州,4857,星越L,13.72,18.52,45,76,1734,吉利汽车,吉利汽车,13.72-18.52万,13.72-18.52万
常州,1323,现代ix35,12.98,15.58,46,75,428,现代,北京现代,12.98-15.58万,10.98-13.58万
常州,5369,锋兰达,12.58,16.98,47,74,104,丰田,广汽丰田,12.58-16.98万,11.88-16.28万
常州,2836,途岳,15.86,21.66,48,74,528,大众,上汽大众,15.86-21.66万,13.66-19.46万
常州,4272,零跑T03,7.95,9.65,49,73,305,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
常州,1310,伊兰特,9.98,14.18,50,73,799,现代,北京现代,9.98-14.18万,8.48-12.68万
常州,888,雷克萨斯ES,29.49,48.89,51,73,736,雷克萨斯,雷克萨斯,29.49-48.89万,29.49-48.89万
常州,415,迈腾,18.69,30.99,52,70,1058,大众,一汽-大众,18.69-30.99万,16.19-28.49万
常州,311,唐DM,20.58,32.98,53,69,1054,比亚迪,比亚迪,20.58-32.98万,20.58-32.98万
常州,5288,长安UNI-V,10.89,13.99,54,68,842,长安,长安汽车,10.89-13.99万,10.89-13.99万
常州,99,奥迪A6L,41.98,65.68,55,67,1133,奥迪,一汽-大众奥迪,41.98-65.68万,34.84-55.83万
常州,5579,海豹,20.98,28.68,56,66,43,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
常州,1977,T-ROC探歌,15.89,17.79,57,63,437,大众,一汽-大众,15.89-17.79万,13.59-15.49万
常州,280,本田CR-V,16.98,27.68,58,63,1031,本田,东风本田,16.98-27.68万,15.58-25.98万
常州,276,思域,12.99,18.79,59,63,1788,本田,东风本田,12.99-18.79万,12.59-18.39万
常州,4300,汉EV,21.48,32.98,60,62,1057,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
常州,1150,逍客,15.49,18.89,61,62,642,日产,东风日产,15.49-18.89万,12.99-16.39万
常州,348,君威,19.68,24.98,62,62,1573,别克,上汽通用别克,19.68-24.98万,15.38-20.78万
常州,4172,威兰达,17.18,24.88,63,61,500,丰田,广汽丰田,17.18-24.88万,14.98-23.08万
常州,3196,长安CS75 PLUS,11.79,15.49,64,61,1376,长安,长安汽车,11.79-15.49万,11.29-15.49万
常州,5343,问界M5,25.98,33.18,65,60,271,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
常州,3192,五菱宏光V,4.48,5.18,66,60,27,五菱汽车,上汽通用五菱,4.48-5.18万,4.48-5.18万
常州,2975,缤越,7.58,11.98,67,57,790,吉利汽车,吉利汽车,7.58-11.98万,7.28-11.98万
常州,579,蒙迪欧,15.98,21.68,68,57,906,福特,长安福特,15.98-21.68万,15.98-21.68万
常州,4342,领克06,11.86,13.98,69,56,545,领克,领克,11.86-13.98万,11.56-13.98万
常州,5306,长安深蓝SL03,16.89,69.99,70,55,86,长安深蓝,长安汽车,16.89-69.99万,16.89-69.99万
常州,5223,赛那,30.98,40.58,71,55,102,丰田,广汽丰田,30.98-40.58万,30.98-40.58万
常州,1322,途胜,16.18,22.58,72,55,398,现代,北京现代,16.18-22.58万,13.68-20.08万
常州,5382,卡罗拉锐放,12.98,16.98,73,54,89,丰田,一汽丰田,12.98-16.98万,12.18-16.18万
常州,741,博越,9.18,14.28,74,54,1087,吉利汽车,吉利汽车,9.18-14.28万,8.58-12.28万
常州,1101,小蚂蚁,7.39,9.4,75,52,193,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
常州,3736,凯迪拉克CT5,27.97,36.07,76,50,1359,凯迪拉克,上汽通用凯迪拉克,27.97-36.07万,23.97-32.07万
常州,3352,小鹏P7,23.99,42.99,77,50,695,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
常州,861,凯迪拉克XT5,33.27,45.27,78,50,693,凯迪拉克,上汽通用凯迪拉克,33.27-45.27万,27.77-39.77万
常州,4731,零跑C11,17.98,23.98,79,49,333,零跑汽车,零跑汽车,17.98-23.98万,17.98-23.98万
常州,2835,探岳,20.49,26.49,80,49,715,大众,一汽-大众,20.49-26.49万,16.69-23.49万
常州,1623,领克03,13.68,25.68,81,48,2179,领克,领克,13.68-25.68万,13.38-25.68万
常州,1282,沃尔沃XC60,37.39,47.49,82,48,1043,沃尔沃,沃尔沃亚太,37.39-47.49万,29.59-39.69万
常州,409,宝来,9.88,15.7,83,47,1036,大众,一汽-大众,9.88-15.70万,7.38-13.29万
常州,733,帝豪,6.99,12.98,84,46,1148,吉利汽车,吉利汽车,6.99-12.98万,6.69-12.68万
常州,3981,冒险家,24.68,34.58,85,44,804,林肯,长安林肯,24.68-34.58万,23.68-33.58万
常州,1455,逸动,7.29,10.39,86,44,1583,长安,长安汽车,7.29-10.39万,6.49-9.79万
常州,1182,荣威RX5,9.33,15.59,87,44,733,荣威,上汽集团,9.33-15.59万,8.83-15.59万
常州,5290,驱逐舰 05,11.98,15.58,88,43,327,比亚迪,比亚迪,11.98-15.58万,11.98-15.58万
常州,3928,奔驰GLB,29.59,36.48,89,43,408,奔驰,北京奔驰,29.59-36.48万,23.59-31.98万
常州,3049,秦Pro EV,14.99,20.49,90,43,29,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
常州,2875,英仕派,17.99,25.59,91,43,918,本田,东风本田,17.99-25.59万,15.99-23.39万
常州,2843,蔚来ES6,38.6,55.4,92,43,505,蔚来,蔚来,38.60-55.40万,37.47-54.14万
常州,894,雷克萨斯RX,40.5,80.1,93,43,216,雷克萨斯,雷克萨斯,40.50-80.10万,40.50-80.10万
